Unnamed: 0,rep,hv,dataset,exp,num_pts,avg_pred_perf,avg_fair_perf,objective1,objective2
6,6,0.4738143622227055,titanic,Equal Weights,2,0.9990281100478468,0.5314132706374086,1,0
7,7,0.4291371524751026,titanic,Equal Weights,1,0.9989234449760768,0.5704003598740441,1,0
8,8,0.5002450969375019,titanic,Equal Weights,3,0.9991324065858228,0.5064589665653495,1,0
9,9,0.4208229856331615,titanic,Equal Weights,1,0.9979464285714286,0.578311045979117,1,0
10,10,0.5242238770671543,titanic,Equal Weights,2,0.9984329357351508,0.4811653116531165,1,0
11,11,0.4277515206397645,titanic,Equal Weights,1,0.9973391388485728,0.5711072553177816,1,0
12,12,0.5153019603406592,titanic,Equal Weights,1,0.9994504488001466,0.4844146991386255,1,0
13,13,0.5260978199546328,titanic,Equal Weights,2,0.9952623456790124,0.4820674440592499,1,0
14,14,0.4954247247679559,titanic,Equal Weights,3,0.9958653026427964,0.5128173220507715,1,0
15,15,0.5644445296154679,titanic,Equal Weights,1,0.997005988023952,0.4338604417670683,1,0
16,16,0.5471872730511517,titanic,Equal Weights,1,0.9988339111251182,0.4521739130434782,1,0
17,17,0.5281842638895263,titanic,Equal Weights,3,0.996382273138378,0.4753878250810766,1,0
18,18,0.5802013761476984,titanic,Equal Weights,2,0.9904809018408588,0.4198665453442523,1,0
19,19,0.5078308115945204,titanic,Equal Weights,2,0.9969092721834496,0.4969093406593406,1,0
20,0,0.5358665395295927,titanic,Deterministic Weights,1,0.993641975308642,0.4607046070460705,1,0
21,1,0.4059014638205066,titanic,Deterministic Weights,3,0.9975709562973716,0.6038449416955562,1,0
22,2,0.432517385507873,titanic,Deterministic Weights,1,0.9979967159277504,0.5666144200626959,1,0
23,3,0.482597526600113,titanic,Deterministic Weights,1,0.9972439544807968,0.5160687368103708,1,0
24,4,0.5565955550643881,titanic,Deterministic Weights,1,0.997057931452836,0.4417620706819313,1,0
25,5,0.6193081618655694,titanic,Deterministic Weights,2,0.9946296296296296,0.3827777777777778,1,0
26,6,0.4849701761572997,titanic,Deterministic Weights,3,0.9984051036682616,0.5257314524555904,1,0
27,7,0.4292142337502448,titanic,Deterministic Weights,1,0.9991028708133972,0.5704003598740441,1,0
28,8,0.5001593999125573,titanic,Deterministic Weights,3,0.9990535344572612,0.4993667679837894,1,0
29,9,0.4201076204433047,titanic,Deterministic Weights,1,0.99625,0.578311045979117,1,0
30,10,0.5235585828959556,titanic,Deterministic Weights,1,0.9973831548198636,0.4750677506775067,1,0
31,11,0.4278293313699318,titanic,Deterministic Weights,1,0.9975205611998064,0.5711072553177816,1,0
32,12,0.5152704780605798,titanic,Deterministic Weights,1,0.9993893875557184,0.4844146991386255,1,0
33,13,0.5254692622552168,titanic,Deterministic Weights,3,0.9937962962962964,0.4840634520432818,1,0
34,14,0.4950953684761284,titanic,Deterministic Weights,2,0.9953164961636828,0.507715281234445,1,0
35,15,0.564533741647966,titanic,Deterministic Weights,1,0.9971635676016388,0.4338604417670683,1,0
36,16,0.5471872730511517,titanic,Deterministic Weights,1,0.9988339111251182,0.4521739130434782,1,0
37,17,0.5379166205912972,titanic,Deterministic Weights,2,0.9956135061802834,0.4679928115510937,1,0
38,18,0.5787641634888826,titanic,Deterministic Weights,2,0.9889518498530911,0.4198665453442523,1,0
39,19,0.5062937560943542,titanic,Deterministic Weights,1,0.9940179461615154,0.4906593406593407,1,0
40,0,0.9731625765331728,titanic,Evolved Weights,188,0.5633169162069871,0.0377140633108458,1,0
41,1,0.9833411093937708,titanic,Evolved Weights,54,0.7249071610313749,0.1259446020240221,1,0
42,2,0.9892513293286184,titanic,Evolved Weights,194,0.5994731941834679,0.0213658985877258,1,0
43,3,0.9807096468999664,titanic,Evolved Weights,70,0.8972591952855112,0.2495740557302209,1,0
44,4,0.9904620895385384,titanic,Evolved Weights,134,0.670647671560306,0.0452144454432664,1,0
45,5,0.9725176268861452,titanic,Evolved Weights,123,0.5578447756699789,0.0208340861186389,1,0
46,6,0.981806034170279,titanic,Evolved Weights,168,0.6010683669400775,0.0342510698114146,1,0
47,7,0.9904896811406508,titanic,Evolved Weights,118,0.5530431432973805,0.0125111779884304,1,0
48,8,0.9887291031561736,titanic,Evolved Weights,158,0.5586408035971681,0.0214288920523771,1,0
49,9,0.9766385893980234,titanic,Evolved Weights,146,0.5226983447488585,0.014983425636187,1,0
50,10,0.9882535407480416,titanic,Evolved Weights,167,0.5719663399588361,0.0290127062947276,1,0
51,11,0.9797351703909644,titanic,Evolved Weights,112,0.5797745395327942,0.0512803299457434,1,0
52,12,0.9953304097268528,titanic,Evolved Weights,149,0.5923754176445686,0.0214834140391022,1,0
53,13,0.9405718173788874,titanic,Evolved Weights,149,0.5686347253293562,0.0370339504671335,1,0
54,14,0.9766096523445008,titanic,Evolved Weights,101,0.605053366589856,0.0357968350344242,1,0
55,15,0.9856097570236826,titanic,Evolved Weights,146,0.5359603072154177,0.0201164246025196,1,0
56,16,0.9905425896087754,titanic,Evolved Weights,67,0.6239539773555796,0.0820265679276253,1,0
57,17,0.9808111764750828,titanic,Evolved Weights,14,0.9762715879236834,0.2596827167379315,1,0
58,18,0.975091863426841,titanic,Evolved Weights,91,0.6717895344446881,0.0625490372533138,1,0
59,19,0.9824594714026418,titanic,Evolved Weights,104,0.5460896157680803,0.0303716715976331,1,0
0,0,0.914389384200705,us_crime,Equal Weights,3,0.946316262353998,0.0444444444444444,1,0
1,1,0.8847853357207723,us_crime,Equal Weights,4,0.9170183265010852,0.0571808510638297,1,0
2,2,0.8981873854999909,us_crime,Equal Weights,3,0.9265726179463462,0.0392156862745097,1,0
3,3,0.9335772600557546,us_crime,Equal Weights,3,0.9500033187309171,0.0285714285714285,1,0
4,4,0.9346755229371716,us_crime,Equal Weights,4,0.96902557319224,0.0456989247311827,1,0
5,5,0.887988716872212,us_crime,Equal Weights,4,0.9152493010251632,0.0461165048543689,1,0
6,6,0.9092341377833648,us_crime,Equal Weights,5,0.931688654353562,0.0418848167539267,1,0
7,7,0.8864722116662901,us_crime,Equal Weights,5,0.9094164456233422,0.0523560209424083,1,0
8,8,0.9285125969921716,us_crime,Equal Weights,3,0.9420928865373308,0.0253807106598984,1,0
9,9,0.9271815008726004,us_crime,Equal Weights,5,0.9523333333333334,0.0418848167539267,1,0
10,10,0.9004402777777778,us_crime,Equal Weights,3,0.9147222222222222,0.0316666666666667,1,0
11,11,0.920811473121993,us_crime,Equal Weights,2,0.9631640260950606,0.0482233502538071,1,0
12,12,0.908315568958043,us_crime,Equal Weights,3,0.9198460163607616,0.0255102040816326,1,0
13,13,0.9094640184864974,us_crime,Equal Weights,4,0.9509434935038152,0.0564102564102564,1,0
14,14,0.8953225431445051,us_crime,Equal Weights,3,0.9283251519401589,0.0499108734402851,1,0
15,15,0.9412019236654736,us_crime,Equal Weights,4,0.9537920189729842,0.0251141552511415,1,0
16,16,0.9369800295726224,us_crime,Equal Weights,3,0.9646216511295878,0.0387205387205387,1,0
17,17,0.948914950446009,us_crime,Equal Weights,6,0.9647735005346552,0.0352733686067019,1,0
18,18,0.942765184524654,us_crime,Equal Weights,4,0.9545268579129764,0.0289473684210526,1,0
19,19,0.93370734122994,us_crime,Equal Weights,3,0.9587765957446808,0.0362318840579709,1,0
20,0,0.9077819081188354,us_crime,Deterministic Weights,4,0.943275895263766,0.0512820512820512,1,0
21,1,0.8881295245473529,us_crime,Deterministic Weights,3,0.9148782252230528,0.0496453900709219,1,0
22,2,0.902412832616858,us_crime,Deterministic Weights,5,0.915009250693802,0.0352941176470588,1,0
23,3,0.9347416605033092,us_crime,Deterministic Weights,4,0.942552767821585,0.0273809523809523,1,0
24,4,0.9422300381721784,us_crime,Deterministic Weights,4,0.9706632653061223,0.0443548387096773,1,0
25,5,0.8844243976148898,us_crime,Deterministic Weights,6,0.9209925442684064,0.0590614886731391,1,0
26,6,0.9095577366726988,us_crime,Deterministic Weights,3,0.9340589270008796,0.0401396160558464,1,0
27,7,0.8772395234301715,us_crime,Deterministic Weights,4,0.9120147094285024,0.0589005235602094,1,0
28,8,0.9256586259245192,us_crime,Deterministic Weights,3,0.9421768707482996,0.0253807106598984,1,0
29,9,0.921455206515416,us_crime,Deterministic Weights,2,0.9524166666666668,0.0392670157068062,1,0
30,10,0.8946438888888889,us_crime,Deterministic Weights,4,0.9083055555555556,0.0325,1,0
31,11,0.919322455660632,us_crime,Deterministic Weights,2,0.961439888164026,0.0507614213197969,1,0
32,12,0.9077015741690396,us_crime,Deterministic Weights,3,0.9166838523406888,0.022167487684729,1,0
33,13,0.9157843806018688,us_crime,Deterministic Weights,5,0.9464219426685916,0.0512820512820512,1,0
34,14,0.8945275292317617,us_crime,Deterministic Weights,3,0.9260168302945302,0.0481283422459892,1,0
35,15,0.9381605302039396,us_crime,Deterministic Weights,3,0.9523441259366192,0.0228310502283105,1,0
36,16,0.9359620391366424,us_crime,Deterministic Weights,5,0.962169312169312,0.0424242424242424,1,0
37,17,0.9390527572942272,us_crime,Deterministic Weights,4,0.9677019539224264,0.0383597883597883,1,0
38,18,0.9350639908396328,us_crime,Deterministic Weights,4,0.9500746053138236,0.0289473684210526,1,0
39,19,0.9373724258938986,us_crime,Deterministic Weights,4,0.953312904717854,0.029891304347826,1,0
40,0,0.9477256795316094,us_crime,Evolved Weights,9,0.916500877080392,0.0193732193732193,1,0
41,1,0.92367816519504,us_crime,Evolved Weights,6,0.9010127803231252,0.0319148936170212,1,0
42,2,0.9255713096987176,us_crime,Evolved Weights,4,0.9130001156336724,0.0294117647058823,1,0
43,3,0.946678187403994,us_crime,Evolved Weights,8,0.9518120270808444,0.0184523809523809,1,0
44,4,0.9660781676270668,us_crime,Evolved Weights,145,0.5379905474322553,0.0196995096272853,1,0
45,5,0.923573096028737,us_crime,Evolved Weights,14,0.9101750765543868,0.0374479889042995,1,0
46,6,0.9374269571343712,us_crime,Evolved Weights,7,0.928722201281568,0.0403889304412864,1,0
47,7,0.9195119287645016,us_crime,Evolved Weights,4,0.9194297082228116,0.0170157068062827,1,0
48,8,0.9420369415591836,us_crime,Evolved Weights,112,0.5495131915199942,0.0024552786134305,1,0
49,9,0.9520570098894704,us_crime,Evolved Weights,9,0.9478518518518518,0.0430482838859802,1,0
50,10,0.9065688888888888,us_crime,Evolved Weights,26,0.6387051282051281,0.0057692307692307,1,0
51,11,0.9667574190679388,us_crime,Evolved Weights,6,0.9538443616029824,0.0296108291032148,1,0
52,12,0.9279064482051842,us_crime,Evolved Weights,2,0.9166065168075892,0.010204081632653,1,0
53,13,0.9514126624046196,us_crime,Evolved Weights,6,0.9357513576682478,0.0213675213675213,1,0
54,14,0.9068073535036864,us_crime,Evolved Weights,3,0.9267911407199626,0.035650623885918,1,0
55,15,0.9561146157330372,us_crime,Evolved Weights,4,0.9494741183749228,0.0171232876712328,1,0
56,16,0.9603394107362362,us_crime,Evolved Weights,7,0.940827124500594,0.0245310245310245,1,0
57,17,0.9674955753987542,us_crime,Evolved Weights,14,0.9190101237345332,0.010204081632653,1,0
58,18,0.9587041221652516,us_crime,Evolved Weights,12,0.952304742651778,0.0092105263157895,1,0
59,19,0.9561132506133612,us_crime,Evolved Weights,10,0.9200161887141536,0.025,1,0
0,0,0.7689748315109288,compas_violent,Equal Weights,3,0.9999456369248036,0.2442244224422442,1,0
1,1,0.0587884988146098,compas_violent,Equal Weights,1,0.9994044798483664,0.9411764705882352,1,0
2,2,0.8258047088751649,compas_violent,Equal Weights,8,0.9990475443452148,0.198170731707317,1,0
3,3,0.8148864681297476,compas_violent,Equal Weights,10,0.9990463198884668,0.2054140127388534,1,0
4,4,0.4998601917370463,compas_violent,Equal Weights,1,0.9997203834740926,0.5,1,0
5,5,0.6664200225628599,compas_violent,Equal Weights,2,0.9995756660579668,0.3932291666666667,1,0
6,6,0.7796005240280086,compas_violent,Equal Weights,6,0.998996175717998,0.2508591065292096,1,0
7,7,0.822499192377681,compas_violent,Equal Weights,6,0.998067840274796,0.205,1,0
8,8,0.7,compas_violent,Equal Weights,5,1.0,0.3,1,0
9,9,0.8066500974658869,compas_violent,Equal Weights,9,0.9998876434914448,0.22,1,0
10,10,0.0,compas_violent,Equal Weights,1,0.9995927263120816,1.0,1,0
11,11,0.785605199691087,compas_violent,Equal Weights,3,0.9995430212821516,0.2288056206088993,1,0
12,12,0.7499774650257198,compas_violent,Equal Weights,1,0.9999699533676264,0.25,1,0
13,13,0.8137195228364099,compas_violent,Equal Weights,4,0.9996856158484064,0.2083333333333333,1,0
14,14,0.7093552805001069,compas_violent,Equal Weights,3,0.998731263790611,0.3225806451612903,1,0
15,15,0.7683520440487175,compas_violent,Equal Weights,6,0.9996273447360404,0.2505592841163311,1,0
16,16,0.8054840290315474,compas_violent,Equal Weights,10,0.9986983190523014,0.2130434782608695,1,0
17,17,0.7895698502218935,compas_violent,Equal Weights,5,0.998888221153846,0.2273333333333333,1,0
18,18,0.6666332516521868,compas_violent,Equal Weights,2,0.9999498774782802,0.3333333333333333,1,0
19,19,0.774228338439828,compas_violent,Equal Weights,6,0.9986381934216988,0.2347266881028938,1,0
20,0,0.7788671749119357,compas_violent,Deterministic Weights,6,0.9998255120650952,0.2381738173817381,1,0
21,1,0.0587971622956266,compas_violent,Deterministic Weights,1,0.9995517590256522,0.9411764705882352,1,0
22,2,0.8411199942442708,compas_violent,Deterministic Weights,7,0.9991692025464982,0.198170731707317,1,0
23,3,0.8244279197748026,compas_violent,Deterministic Weights,11,0.999013924155744,0.2067168500289519,1,0
24,4,0.4998773111161835,compas_violent,Deterministic Weights,1,0.9997546222323672,0.5,1,0
25,5,0.6664832763652823,compas_violent,Deterministic Weights,1,0.9997249145479234,0.3333333333333333,1,0
26,6,0.7727339281961177,compas_violent,Deterministic Weights,7,0.9988504982595452,0.2479135984290623,1,0
27,7,0.81547083358891,compas_violent,Deterministic Weights,7,0.9973177592204764,0.1999999999999999,1,0
28,8,0.7952243942509002,compas_violent,Deterministic Weights,7,0.99988364932982,0.286385426653883,1,0
29,9,0.8166547067901234,compas_violent,Deterministic Weights,9,0.9997664879792072,0.2107407407407407,1,0
30,10,0.0,compas_violent,Deterministic Weights,1,0.999554200422684,1.0,1,0
31,11,0.806252059512929,compas_violent,Deterministic Weights,7,0.9991637600333252,0.2334225493476079,1,0
32,12,0.7499579347146772,compas_violent,Deterministic Weights,2,0.9999369020720156,0.375,1,0
33,13,0.8169687877064884,compas_violent,Deterministic Weights,9,0.9996299486394232,0.2087872185911401,1,0
34,14,0.6771881511806848,compas_violent,Deterministic Weights,2,0.9992895457658068,0.3387096774193548,1,0
35,15,0.7717034403823141,compas_violent,Deterministic Weights,7,0.9996813583770106,0.2511984659635666,1,0
36,16,0.8088436811503377,compas_violent,Deterministic Weights,4,0.9990152526103854,0.2081939799331103,1,0
37,17,0.8028415272127711,compas_violent,Deterministic Weights,6,0.9986102764423078,0.2199999999999999,1,0
38,18,0.6666258260934135,compas_violent,Deterministic Weights,1,0.9999387391401202,0.3333333333333333,1,0
39,19,0.7901014637565172,compas_violent,Deterministic Weights,6,0.9980353460972016,0.2288317256162915,1,0
40,0,0.9812110032201312,compas_violent,Evolved Weights,10,0.9990830176767675,0.1285881713171317,1,0
41,1,0.0587884988146098,compas_violent,Evolved Weights,1,0.9994044798483664,0.9411764705882352,1,0
42,2,0.9371290473204784,compas_violent,Evolved Weights,9,0.99926355879764,0.124802125005377,1,0
43,3,0.8565891050900077,compas_violent,Evolved Weights,6,0.9988832668301204,0.2058689717925386,1,0
44,4,0.999639743436928,compas_violent,Evolved Weights,7,0.9990763687351224,0.1252894392429276,1,0
45,5,0.9162219390890576,compas_violent,Evolved Weights,3,0.9994576329384588,0.2899305555555556,1,0
46,6,0.9160848643774144,compas_violent,Evolved Weights,3,0.9991702780463928,0.1792096219931271,1,0
47,7,0.9518719512568624,compas_violent,Evolved Weights,6,0.9967511092028052,0.1244459644322845,1,0
48,8,0.7998133019246191,compas_violent,Evolved Weights,4,0.9995332548115476,0.275,1,0
49,9,0.8299085038986352,compas_violent,Evolved Weights,3,0.9998091293047432,0.2066666666666666,1,0
50,10,0.999343264271945,compas_violent,Evolved Weights,5,0.9990830838323352,0.2201032896118525,1,0
51,11,0.8635869606584917,compas_violent,Evolved Weights,8,0.9978069101710406,0.1854515424870616,1,0
52,12,0.7499624417095332,compas_violent,Evolved Weights,2,0.999945916061728,0.375,1,0
53,13,0.8749476934711525,compas_violent,Evolved Weights,7,0.9996833599934376,0.1670959867059893,1,0
54,14,0.6770881960960453,compas_violent,Evolved Weights,2,0.9992039488701212,0.3387096774193548,1,0
55,15,0.7414366693802059,compas_violent,Evolved Weights,3,0.999708041374708,0.261744966442953,1,0
56,16,0.8586474592856971,compas_violent,Evolved Weights,9,0.9983390821640576,0.1722823450124023,1,0
57,17,0.8821559178483864,compas_violent,Evolved Weights,12,0.9982780140532544,0.199107304979398,1,0
58,18,0.7499498774782802,compas_violent,Evolved Weights,2,0.9998552016039208,0.2916666666666667,1,0
59,19,0.947020314012261,compas_violent,Evolved Weights,3,0.9983780068728524,0.1456801074275295,1,0
0,0,0.4854218713224982,nlsy,Equal Weights,10,0.7605083734985335,0.3869321559713236,1,0
1,1,0.4892600073674347,nlsy,Equal Weights,3,0.7547054407348526,0.3648539166540079,1,0
2,2,0.5022965945988822,nlsy,Equal Weights,9,0.7513267659042798,0.3634930831233361,1,0
3,3,0.5169453216426522,nlsy,Equal Weights,9,0.7609207608071447,0.3405466527876417,1,0
4,4,0.4656805022311966,nlsy,Equal Weights,9,0.7716874302678494,0.4224554697574533,1,0
5,5,0.5128384012926751,nlsy,Equal Weights,6,0.7622821071141953,0.3561026148115396,1,0
6,6,0.5094622797914113,nlsy,Equal Weights,13,0.7360926927822751,0.3381068543859241,1,0
7,7,0.4949242617682576,nlsy,Equal Weights,8,0.7630606254704896,0.3712370435271362,1,0
8,8,0.4897084949605467,nlsy,Equal Weights,10,0.7681855062654032,0.3909907474123529,1,0
9,9,0.5319808884489229,nlsy,Equal Weights,7,0.760221630979963,0.333225310123271,1,0
10,10,0.5054556609720261,nlsy,Equal Weights,11,0.7583480092544632,0.3714786173212779,1,0
11,11,0.5354344583156304,nlsy,Equal Weights,7,0.7788613577166653,0.3456490284880082,1,0
12,12,0.4931415299893955,nlsy,Equal Weights,5,0.7691347487463992,0.3736346516007532,1,0
13,13,0.515648764011422,nlsy,Equal Weights,8,0.7644018266349375,0.3543229741442898,1,0
14,14,0.5069121730255017,nlsy,Equal Weights,5,0.7553355240401245,0.3533238456672992,1,0
15,15,0.5410474982639488,nlsy,Equal Weights,7,0.7631761008035972,0.3206455448049073,1,0
